event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height_in_cm,b_weight_in_kg,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,R_odds,B_odds,location,country,r_total_fights,b_total_fights,age_differential,experience_differential,reach_advantage_diff_in_cm,winner_name,weight_class_numeric,age_difference,experience_diff,reach_advantage_diff
UFC on FUEL TV: Barao vs McDonald,Terry Etim,Renee Forte,Blue,Lightweight,0,Men,Decision - Unanimous,3,3,300,Marc Goddard,0,13,62,0.2,14,63,0.22,0,0,0,0,0,2,16,5,38,185.42,70.31,185.42,Orthodox,2.16,2.53,0.35,0.3,0.67,0.39,1.4,0.43,1,47,119,0.39,78,154,0.51,2,3,0.66,0,0,645,8,4,37,170.18,70.31,180.34,Orthodox,2.08,2.12,0.32,0.58,0.63,0.66,0,2.32,-1,-34,-57,-0.19,-64,-91,-0.29,-2,-3,-0.66,0,0,-643,8,1,1,15.24,0,5.08,0.08,0.41,0.03,-0.28,0.04,-0.27,1.4,-1.89,2/16/2013,-355,320,"London, England, United Kingdom",United Kingdom,2,1,1,1,5.08,Renee Forte,155,1,1,5.08
UFC on FUEL TV: Barao vs McDonald,Paul Sass,Danny Castillo,Blue,Lightweight,0,Men,Decision - Unanimous,3,3,300,Neil Hall,0,4,23,0.17,23,47,0.49,0,0,0,5,0,0,14,2,35,182.88,70.31,185.42,Orthodox,0.53,1.9,0.26,0.16,0.51,0.33,7.4,0.53,0,38,67,0.56,67,104,0.64,4,6,0.66,0,0,735,17,10,44,175.26,70.31,180.34,Orthodox,2.57,1.96,0.42,0.38,0.62,0.63,0.2,2.95,0,-34,-44,-0.39,-44,-57,-0.15,-4,-6,-0.66,5,0,-735,-3,-8,-9,7.62,0,5.08,-2.04,-0.06,-0.16,-0.22,-0.11,-0.3,7.2,-2.42,2/16/2013,-107,-103,"London, England, United Kingdom",United Kingdom,2,5,9,3,5.08,Danny Castillo,155,9,3,5.08
UFC on FUEL TV: Barao vs McDonald,Andy Ogle,Josh Grispi,Red,Featherweight,0,Men,Decision - Unanimous,3,3,300,Marc Goddard,0,19,42,0.45,119,153,0.78,2,2,1,0,1,791,9,6,35,172.72,65.77,175.26,Orthodox,2.24,2.23,0.44,0.26,0.5,0.58,0,1.44,0,7,26,0.26,19,38,0.5,1,2,0.5,2,0,19,14,5,35,180.34,65.77,187.96,Orthodox,1.44,3.71,0.41,0.36,0.5,0.16,2.2,1.97,0,12,16,0.19,100,115,0.28,1,0,0.5,-2,1,772,-5,1,0,-7.62,0,-12.7,0.8,-1.48,0.03,-0.1,0,0.42,-2.2,-0.53,2/16/2013,145,-155,"London, England, United Kingdom",United Kingdom,3,1,0,2,-12.7,Andy Ogle,145,0,2,-12.7
UFC on FUEL TV: Barao vs McDonald,Tom Watson,Stanislav Nedkov,Red,Middleweight,0,Men,KO/TKO,2,3,282,Kevin Mulhall,1,56,102,0.54,72,118,0.61,0,0,0,0,0,264,17,9,41,185.42,83.91,185.42,Orthodox,4.01,4.41,0.44,0.07,0.5,0.43,0,0.15,0,39,78,0.5,61,102,0.6,5,6,0.83,0,0,160,12,2,42,180.34,92.99,180.34,Orthodox,3.33,5.39,0.43,0.41,0.43,0,0,2.77,1,17,24,0.04,11,16,0.01,-5,-6,-0.83,0,0,104,5,7,-1,5.08,-9.08,5.08,0.68,-0.98,0.01,-0.34,0.07,0.43,0,-2.62,2/16/2013,-110,100,"London, England, United Kingdom",United Kingdom,2,1,1,1,5.08,Tom Watson,185,1,1,5.08
UFC on FUEL TV: Barao vs McDonald,Vaughan Lee,Motonobu Tezuka,Red,Bantamweight,0,Men,Decision - Unanimous,3,3,300,Leon Roberts,0,20,48,0.41,164,192,0.85,0,0,0,0,0,71,14,13,41,167.64,56.7,167.64,Orthodox,3.47,2.07,0.47,0.33,0.7,0.72,1,0.81,0,4,35,0.11,17,56,0.3,1,15,0.06,1,0,471,28,12,36,170.18,61.23,NA,Southpaw,0.87,2.8,0.23,0.11,0.51,0,0.5,1.5,0,16,13,0.3,147,136,0.55,-1,-15,-0.06,-1,0,-400,-14,1,5,-2.54,-4.53,NA,2.6,-0.73,0.24,0.22,0.19,0.72,0.5,-0.69,2/16/2013,-127,117,"London, England, United Kingdom",United Kingdom,1,1,5,0,NA,Vaughan Lee,135,5,0,NA
UFC on FUEL TV: Barao vs McDonald,Phil Harris,Ulysses Gomez,Red,Flyweight,0,Men,Decision - Unanimous,3,3,300,Neil Hall,0,33,150,0.22,33,150,0.22,1,1,1,0,0,9,22,12,40,162.56,56.7,165.1,Orthodox,2.34,3.16,0.26,0.21,0.68,0.6,0,1.76,0,35,159,0.22,35,159,0.22,0,3,0,0,0,8,9,5,40,167.64,56.7,NA,Orthodox,2.72,3.57,0.25,0,0.68,0,0,0,0,-2,-9,0,-2,-9,0,1,-2,1,0,0,1,13,7,0,-5.08,0,NA,-0.38,-0.41,0.01,0.21,0,0.6,0,1.76,2/16/2013,185,-200,"London, England, United Kingdom",United Kingdom,2,0,0,2,NA,Phil Harris,125,0,2,NA
UFC 156: Aldo vs Edgar,Jose Aldo,Frankie Edgar,Red,Featherweight,1,Men,Decision - Unanimous,5,5,300,Steve Mazzagatti,0,76,253,0.3,76,253,0.3,0,0,0,0,0,5,31,8,37,170.18,61.23,177.8,Orthodox,3.57,3.74,0.46,0.54,0.6,0.91,0.1,0.49,0,60,272,0.22,63,275,0.23,2,11,0.18,0,0,57,23,11,42,167.64,61.23,172.72,Orthodox,3.77,2.82,0.4,0.31,0.65,0.65,0.3,2.29,0,16,-19,0.08,13,-22,0.07,-2,-11,-0.18,0,0,-52,8,-3,-5,2.54,0,5.08,-0.2,0.92,0.06,0.23,-0.05,0.26,-0.2,-1.8,7/9/2016,120,-140,"Las Vegas, Nevada, USA",USA,11,14,5,3,5.08,Jose Aldo,145,5,3,5.08
UFC 156: Aldo vs Edgar,Rashad Evans,Rogerio Nogueira,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3,300,Yves Lavigne,0,22,81,0.27,22,81,0.27,1,5,0.2,0,0,15,19,8,44,182.88,92.99,190.5,Orthodox,2.14,2.42,0.37,0.44,0.63,0.73,0,2.98,0,40,152,0.26,40,152,0.26,0,0,0,0,0,0,23,10,47,187.96,92.99,190.5,Southpaw,2.43,2.34,0.35,0.44,0.59,0.62,0.8,0.64,0,-18,-71,0.01,-18,-71,0.01,1,5,0.2,0,0,15,-4,-2,-3,-5.08,0,0,-0.29,0.08,0.02,0,0.04,0.11,-0.8,2.34,2/2/2013,-525,450,"Las Vegas, Nevada, USA",USA,3,2,3,1,0,Rogerio Nogueira,205,3,1,0
UFC 156: Aldo vs Edgar,Alistair Overeem,Antonio Silva,Blue,Heavyweight,0,Men,KO/TKO,3,3,25,Herb Dean,0,51,71,0.71,73,95,0.77,1,1,1,0,0,384,47,19,43,193.04,120.2,203.2,Orthodox,3.67,2.44,0.64,0.55,0.57,0.73,0.8,1.42,1,21,48,0.43,42,74,0.57,0,1,0,0,0,0,19,12,44,193.04,119.75,208.28,Orthodox,2.89,3.09,0.45,0.29,0.5,0.66,0.8,0.82,-1,30,23,0.28,31,21,0.2,1,0,1,0,0,384,28,7,-1,0,0.45,-5.08,0.78,-0.65,0.19,0.26,0.07,0.07,0,0.6,2/2/2013,-440,390,"Las Vegas, Nevada, USA",USA,7,2,1,4,-5.08,Antonio Silva,265,1,5,-5.08
UFC 156: Aldo vs Edgar,Jon Fitch,Demian Maia,Blue,Welterweight,0,Men,Decision - Unanimous,3,3,300,Kim Winslow,0,6,16,0.37,36,55,0.65,0,0,0,1,0,33,30,7,46,182.88,77.11,187.96,Orthodox,2.61,1.65,0.5,0.51,0.54,0.56,0.8,3.6,0,12,17,0.7,63,74,0.85,7,17,0.41,3,0,771,28,11,46,185.42,77.11,182.88,Southpaw,1.8,2.07,0.43,0.24,0.63,0.61,1,2.49,0,-6,-1,-0.33,-27,-19,-0.2,-7,-17,-0.41,-2,0,-738,2,-4,0,-2.54,0,5.08,0.81,-0.42,0.07,0.27,-0.09,-0.05,-0.2,1.11,2/2/2013,-171,161,"Las Vegas, Nevada, USA",USA,2,8,0,6,5.08,Demian Maia,170,0,6,5.08
UFC 156: Aldo vs Edgar,Joseph Benavidez,Ian McCall,Red,Flyweight,0,Men,Decision - Unanimous,3,3,300,Steve Mazzagatti,0,57,184,0.3,62,189,0.33,0,1,0,0,0,26,28,8,39,162.56,56.7,165.1,Southpaw,3.52,2.67,0.34,0.3,0.61,0.62,0.6,1.41,0,40,113,0.35,54,127,0.43,1,4,0.25,0,0,89,13,5,39,165.1,56.7,162.56,Orthodox,3.59,3.25,0.39,0.3,0.67,0.88,0,2.08,0,17,71,-0.05,8,62,-0.1,-1,-3,-0.25,0,0,-63,15,3,0,-2.54,0,2.54,-0.07,-0.58,-0.05,0,-0.06,-0.26,0.6,-0.67,2/2/2013,-210,190,"Las Vegas, Nevada, USA",USA,6,1,0,7,2.54,Joseph Benavidez,125,0,5,2.54
UFC 156: Aldo vs Edgar,Gleison Tibau,Evan Dunham,Blue,Lightweight,0,Men,Decision - Split,3,3,300,Yves Lavigne,0,37,169,0.21,37,169,0.22,2,9,0.22,1,0,110,33,14,40,177.8,70.31,180.34,Southpaw,1.95,2.51,0.31,0.53,0.63,0.92,0.8,4.08,0,91,237,0.38,98,245,0.4,0,9,0,0,0,92,18,9,42,177.8,70.31,177.8,Southpaw,5.33,3.54,0.39,0.33,0.61,0.79,1,1.82,0,-54,-68,-0.17,-61,-76,-0.18,2,0,0.22,1,0,18,15,5,-2,0,0,2.54,-3.38,-1.03,-0.08,0.2,0.02,0.13,-0.2,2.26,2/2/2013,125,-135,"Las Vegas, Nevada, USA",USA,6,5,2,1,2.54,Evan Dunham,155,2,1,2.54
UFC 156: Aldo vs Edgar,Tyron Woodley,Jay Hieron,Red,Welterweight,0,Men,KO/TKO,1,3,36,Herb Dean,1,15,22,0.68,15,22,0.68,0,0,0,0,0,9,19,7,41,175.26,77.11,187.96,Orthodox,2.36,2.76,0.48,0.4,0.54,0.87,0.4,1.06,0,0,2,0,0,2,0,0,0,0,0,0,0,23,7,47,182.88,77.11,190.5,Orthodox,1.66,1.89,0.32,0.6,0.61,0.66,1,4.05,1,15,20,0.68,15,20,0.68,0,0,0,0,0,9,-4,0,-6,-7.62,0,-2.54,0.7,0.87,0.16,-0.2,-0.07,0.21,-0.6,-2.99,2/2/2013,-160,150,"Las Vegas, Nevada, USA",USA,2,1,6,2,-2.54,Tyron Woodley,170,6,1,-2.54
UFC 156: Aldo vs Edgar,Jacob Volkmann,Bobby Green,Blue,Lightweight,0,Men,Submission,3,3,265,Kim Winslow,0,6,51,0.11,11,60,0.18,4,12,0.33,0,0,337,19,7,43,175.26,70.31,180.34,Southpaw,1.19,1.78,0.34,0.48,0.52,0.52,2,3.19,0,54,90,0.6,69,106,0.65,1,1,1,1,2,273,31,15,37,177.8,70.31,180.34,Orthodox,6.14,3.74,0.52,0.37,0.62,0.74,0.3,1.2,0,-48,-39,-0.49,-58,-46,-0.47,3,11,-0.67,-1,-2,64,-12,-8,6,-2.54,0,0,-4.95,-1.96,-0.18,0.11,-0.1,-0.22,1.7,1.99,2/2/2013,-430,380,"Las Vegas, Nevada, USA",USA,2,5,6,3,0,Bobby Green,155,6,3,0
UFC 156: Aldo vs Edgar,Yves Edwards,Isaac Vallie-Flagg,Blue,Lightweight,0,Men,Decision - Split,3,3,300,Yves Lavigne,0,58,115,0.5,64,125,0.51,1,3,0.33,0,0,171,42,22,47,175.26,70.31,185.42,Southpaw,2.91,2.34,0.42,0.53,0.66,0.69,0.7,0.76,0,76,222,0.34,129,284,0.45,0,0,0,0,0,134,16,7,45,172.72,70.31,177.8,Orthodox,5.56,5.6,0.47,0.12,0.45,0.58,0,0.2,0,-18,-107,0.16,-65,-159,0.06,1,3,0.33,0,0,37,26,15,2,2.54,0,7.62,-2.65,-3.26,-0.05,0.41,0.21,0.11,0.7,0.56,2/2/2013,-215,195,"Las Vegas, Nevada, USA",USA,5,2,2,3,7.62,Isaac Vallie-Flagg,155,2,3,7.62
UFC on FOX: Johnson vs Dodson,Demetrious Johnson,John Dodson,Red,Flyweight,1,Men,Decision - Unanimous,5,5,300,John McCarthy,0,127,247,0.51,181,303,0.6,5,15,0.33,0,0,345,27,3,37,160.02,56.7,167.64,Orthodox,3.43,1.66,0.54,0.56,0.67,0.65,0.5,3.35,1,57,156,0.36,71,170,0.42,1,4,0.25,0,0,154,22,12,39,160.02,61.23,167.64,Orthodox,3.2,3.58,0.4,0.28,0.61,0.82,0,0.71,-1,70,91,0.15,110,133,0.18,4,11,0.08,0,0,191,5,-9,-2,0,-4.53,0,0.23,-1.92,0.14,0.28,0.06,-0.17,0.5,2.64,9/5/2015,-560,430,"Las Vegas, Nevada, USA",USA,15,12,2,6,0,Demetrious Johnson,125,2,3,0
UFC on FOX: Johnson vs Dodson,Anthony Pettis,Donald Cerrone,Red,Lightweight,0,Men,KO/TKO,1,3,155,Robert Madrigal,1,18,28,0.64,18,28,0.64,0,0,0,0,0,2,24,10,37,177.8,70.31,182.88,Orthodox,3.05,3.44,0.47,0.5,0.54,0.6,1.1,0.61,0,4,12,0.33,4,12,0.33,0,0,0,0,0,0,36,17,40,185.42,70.31,185.42,Orthodox,4.41,4.48,0.46,0.33,0.53,0.73,1.2,1.16,1,14,16,0.31,14,16,0.31,0,0,0,0,0,2,-12,-7,-3,-7.62,0,-2.54,-1.36,-1.04,0.01,0.17,0.01,-0.13,-0.1,-0.55,1/26/2013,-150,140,"Chicago, Illinois, USA",USA,2,4,3,2,-2.54,Anthony Pettis,155,3,2,-2.54
UFC on FOX: Johnson vs Dodson,Erik Koch,Ricardo Lamas,Blue,Featherweight,0,Men,KO/TKO,2,3,152,John McCarthy,0,14,44,0.31,25,55,0.45,0,0,0,0,0,20,16,6,35,177.8,77.11,180.34,Southpaw,2.33,2.82,0.42,0.42,0.47,0.81,1,1.02,0,32,56,0.57,40,65,0.62,2,8,0.25,0,0,195,20,8,41,172.72,65.77,180.34,Orthodox,3.13,2.87,0.47,0.33,0.57,0.46,0.9,1.84,0,-18,-12,-0.26,-15,-10,-0.17,-2,-8,-0.25,0,0,-175,-4,-2,-6,5.08,11.34,0,-0.8,-0.05,-0.05,0.09,-0.1,0.35,0.1,-0.82,1/26/2013,-225,205,"Chicago, Illinois, USA",USA,0,0,6,0,0,Ricardo Lamas,145,6,0,0
UFC on FOX: Johnson vs Dodson,TJ Grant,Matt Wiman,Red,Lightweight,0,Men,KO/TKO,1,3,291,John McCarthy,1,54,93,0.58,56,96,0.58,0,0,0,0,0,70,21,5,40,177.8,70.31,182.88,Orthodox,3.95,3.21,0.54,0.43,0.56,0.36,0.6,1.63,0,18,57,0.31,18,58,0.31,0,1,0,0,0,0,16,10,40,177.8,70.31,172.72,Orthodox,3.17,3.57,0.5,0.37,0.51,0.56,1.5,2.13,1,36,36,0.27,38,38,0.27,0,-1,0,0,0,70,5,-5,0,0,0,10.16,0.78,-0.36,0.04,0.06,0.05,-0.2,-0.9,-0.5,1/26/2013,-185,170,"Chicago, Illinois, USA",USA,0,1,0,1,10.16,TJ Grant,155,0,1,10.16
UFC on FOX: Johnson vs Dodson,Clay Guida,Hatsu Hioki,Red,Featherweight,0,Men,Decision - Split,3,3,300,Robert Madrigal,0,26,112,0.23,40,136,0.29,3,6,0.5,0,0,513,38,21,42,170.18,70.31,177.8,Orthodox,2.64,3.01,0.33,0.36,0.61,0.67,0.6,3.13,0,41,99,0.41,74,138,0.54,0,0,0,1,0,10,29,10,40,180.34,65.77,185.42,Orthodox,2.42,2.12,0.42,0.56,0.65,0.54,0.6,2.55,0,-15,13,-0.18,-34,-2,-0.25,3,6,0.5,-1,0,503,9,11,2,-10.16,4.54,-7.62,0.22,0.89,-0.09,-0.2,-0.04,0.13,0,0.58,1/26/2013,-210,190,"Chicago, Illinois, USA",USA,1,0,2,1,-7.62,Clay Guida,145,2,1,-7.62
UFC on FOX: Johnson vs Dodson,Mike Stumpf,Pascal Krauss,Blue,Welterweight,0,Men,Decision - Unanimous,3,3,300,Herb Dean,0,63,142,0.44,87,169,0.51,2,8,0.25,0,0,150,11,4,37,177.8,77.11,NA,NA,3.34,8.85,0.43,0.25,0.47,0.33,0.8,1.59,0,163,309,0.52,197,344,0.57,1,2,0.5,1,0,225,11,2,36,185.42,77.11,NA,Orthodox,5.45,3.88,0.47,0.5,0.59,0.6,0.9,1.53,0,-100,-167,-0.08,-110,-175,-0.06,1,6,-0.25,-1,0,-75,0,2,1,-7.62,0,NA,-2.11,4.97,-0.04,-0.25,-0.12,-0.27,-0.1,0.06,1/26/2013,250,-275,"Chicago, Illinois, USA",USA,0,0,1,0,NA,Pascal Krauss,170,1,0,NA
UFC on FOX: Johnson vs Dodson,Ryan Bader,Vladimir Matyushenko,Red,Light Heavyweight,0,Men,Submission,1,3,50,John McCarthy,1,3,6,0.5,3,6,0.5,0,0,0,1,0,6,23,5,40,187.96,92.99,187.96,Orthodox,2.82,1.39,0.43,0.44,0.71,0.8,0.4,3.37,0,0,4,0,1,5,0.2,0,0,0,0,0,14,27,8,53,182.88,92.99,187.96,Orthodox,1.9,1.62,0.44,0.46,0.59,0.7,0.1,3.25,1,3,2,0.5,2,1,0.3,0,0,0,1,0,-8,-4,-3,-13,5.08,0,0,0.92,-0.23,-0.01,-0.02,0.12,0.1,0.3,0.12,1/26/2013,-525,450,"Chicago, Illinois, USA",USA,1,0,13,1,0,Ryan Bader,205,13,1,0
UFC on FOX: Johnson vs Dodson,Mike Russow,Shawn Jordan,Blue,Heavyweight,0,Men,KO/TKO,2,3,228,Herb Dean,0,25,45,0.55,29,51,0.57,1,6,0.16,0,0,218,15,3,47,185.42,115.67,185.42,Orthodox,1.55,2.9,0.47,0.43,0.59,0,0.7,4.66,0,42,72,0.58,56,88,0.64,2,2,1,0,0,124,19,8,39,182.88,117.93,190.5,Southpaw,2.87,3.3,0.5,0.38,0.47,0.76,0.1,1.97,0,-17,-27,-0.03,-27,-37,-0.07,-1,4,-0.84,0,0,94,-4,-5,8,2.54,-2.26,-5.08,-1.32,-0.4,-0.03,0.05,0.12,-0.76,0.6,2.69,1/26/2013,-130,120,"Chicago, Illinois, USA",USA,0,0,8,0,-5.08,Shawn Jordan,265,8,0,-5.08
UFC on FOX: Johnson vs Dodson,Rafael Natal,Sean Spencer,Red,Middleweight,0,Men,Submission,3,3,133,Robert Madrigal,0,64,111,0.57,122,170,0.72,4,6,0.66,4,0,342,21,9,41,182.88,83.91,195.58,Orthodox,3.1,2.48,0.47,0.34,0.57,0.77,0.5,2.55,0,12,84,0.14,14,86,0.16,0,0,0,0,0,11,12,6,36,177.8,77.11,187.96,Orthodox,4.24,4.02,0.32,0.33,0.6,0.68,0,0.14,0,52,27,0.43,108,84,0.56,4,6,0.66,4,0,331,9,3,5,5.08,6.8,7.62,-1.14,-1.54,0.15,0.01,-0.03,0.09,0.5,2.41,1/26/2013,-235,215,"Chicago, Illinois, USA",USA,0,1,5,1,7.62,Rafael Natal,185,5,1,7.62
UFC on FOX: Johnson vs Dodson,Simeon Thoresen,David Mitchell,Blue,Welterweight,0,Men,Decision - Unanimous,3,3,300,Herb Dean,0,49,115,0.42,52,119,0.44,1,1,1,0,0,217,17,6,40,185.42,77.11,200.66,Orthodox,3.85,3.85,0.43,0.4,0.64,0.5,1.7,1.12,0,60,159,0.37,121,234,0.52,1,2,0.5,2,1,242,22,7,44,182.88,77.11,190.5,Orthodox,1.74,2.06,0.32,0.5,0.55,0.29,2,0.66,0,-11,-44,0.05,-69,-115,-0.08,0,-1,0.5,-2,-1,-25,-5,-1,-4,2.54,0,10.16,2.11,1.79,0.11,-0.1,0.09,0.21,-0.3,0.46,1/26/2013,-230,210,"Chicago, Illinois, USA",USA,0,0,4,0,10.16,David Mitchell,170,4,0,10.16
UFC on FX: Belfort vs Bisping,Vitor Belfort,Michael Bisping,Red,Middleweight,0,Men,KO/TKO,2,5,87,Dan Miragliotta,1,18,53,0.33,19,54,0.35,0,0,0,0,0,6,26,14,46,182.88,83.91,187.96,Southpaw,1.59,2.83,0.46,0.6,0.5,0.53,0.6,1.02,0,14,66,0.21,14,66,0.21,0,1,0,0,0,0,30,9,45,185.42,83.91,190.5,Orthodox,4.33,2.71,0.38,0.43,0.65,0.63,0.3,1.05,1,4,-13,0.12,5,-12,0.14,0,-1,0,0,0,6,-4,5,1,-2.54,0,-2.54,-2.74,0.12,0.08,0.17,-0.15,-0.1,0.3,-0.03,1/19/2013,-121,111,"Sao Paulo, Brazil",Brazil,1,0,1,1,-2.54,Vitor Belfort,185,1,1,-2.54
UFC on FX: Belfort vs Bisping,Daniel Sarafian,CB Dollaway,Blue,Middleweight,0,Men,Decision - Split,3,3,300,Mario Yamasaki,1,38,98,0.38,41,102,0.4,0,6,0,0,0,117,10,6,41,175.26,83.91,185.42,Orthodox,2.23,3.1,0.46,0.07,0.58,0.53,0.7,0.36,0,62,152,0.4,73,164,0.45,2,6,0.33,0,1,146,17,9,40,187.96,83.91,193.04,Orthodox,2.65,2.58,0.47,0.54,0.54,0.62,1.2,3.55,1,-24,-54,-0.02,-32,-62,-0.05,-2,0,-0.33,0,-1,-29,-7,-3,1,-12.7,0,-7.62,-0.42,0.52,-0.01,-0.47,0.04,-0.09,-0.5,-3.19,1/19/2013,-140,130,"Sao Paulo, Brazil",Brazil,0,0,1,0,-7.62,CB Dollaway,185,1,0,-7.62
UFC on FX: Belfort vs Bisping,Gabriel Gonzaga,Ben Rothwell,Red,Heavyweight,0,Men,Submission,2,3,61,Marc Goddard,0,17,28,0.6,20,31,0.65,3,8,0.37,1,0,138,17,11,44,187.96,109.77,193.04,Orthodox,2.12,2.94,0.45,0.39,0.57,0.66,1.1,2.8,0,12,27,0.44,15,32,0.47,0,0,0,0,0,37,39,14,42,193.04,120.2,198.12,Orthodox,3.71,4.63,0.42,0.34,0.47,0.7,0.4,0.68,0,5,1,0.16,5,-1,0.18,3,8,0.37,1,0,101,-22,-3,2,-5.08,-10.43,-5.08,-1.59,-1.69,0.03,0.05,0.1,-0.04,0.7,2.12,1/19/2013,-115,105,"Sao Paulo, Brazil",Brazil,1,0,2,1,-5.08,Gabriel Gonzaga,265,2,1,-5.08
UFC on FX: Belfort vs Bisping,Thiago Tavares,Khabib Nurmagomedov,Blue,Lightweight,0,Men,KO/TKO,1,3,115,Dan Miragliotta,0,2,10,0.2,2,10,0.2,0,0,0,0,0,0,21,7,39,170.18,65.77,177.8,Orthodox,2,2.31,0.4,0.42,0.62,0.62,1.5,3.83,1,22,31,0.7,22,31,0.71,0,0,0,0,0,13,29,0,35,177.8,70.31,177.8,Orthodox,4.1,1.75,0.48,0.48,0.65,0.84,0.8,5.32,-1,-20,-21,-0.5,-20,-21,-0.51,0,0,0,0,0,-13,-8,7,4,-7.62,-4.54,0,-2.1,0.56,-0.08,-0.06,-0.03,-0.22,0.7,-1.49,1/19/2013,175,-190,"Sao Paulo, Brazil",Brazil,1,0,4,1,0,Khabib Nurmagomedov,155,4,1,0
UFC on FX: Belfort vs Bisping,Godofredo Pepey,Milton Vieira,Red,Featherweight,0,Men,Decision - Split,3,3,300,Mario Yamasaki,0,36,76,0.47,104,153,0.68,0,1,0,0,1,252,13,6,36,170.18,65.77,185.42,Orthodox,2.32,3.23,0.38,0.07,0.47,0.35,1.5,0.37,0,17,34,0.5,58,84,0.69,5,6,0.83,0,0,361,13,8,45,182.88,65.77,NA,Orthodox,1.13,2.36,0.35,0.53,0.48,0.12,0.7,2.67,0,19,42,-0.03,46,69,-0.01,-5,-5,-0.83,0,1,-109,0,-2,-9,-12.7,0,NA,1.19,0.87,0.03,-0.46,-0.01,0.23,0.8,-2.3,1/19/2013,155,-165,"Sao Paulo, Brazil",Brazil,0,0,9,0,NA,Godofredo Pepey,145,9,0,NA
UFC on FX: Belfort vs Bisping,Ronny Markes,Andrew Craig,Red,Middleweight,0,Men,Decision - Unanimous,3,3,300,Marc Goddard,0,5,9,0.55,28,32,0.88,2,12,0.16,2,0,529,17,5,35,185.42,83.91,190.5,Orthodox,2.17,2.43,0.53,0.4,0.45,1,0.5,3.13,0,20,29,0.68,90,106,0.85,0,1,0,0,1,179,9,4,38,185.42,77.11,193.04,Orthodox,2.39,3.01,0.4,0.37,0.5,0.72,0,0.53,0,-15,-20,-0.13,-62,-74,0.03,2,11,0.16,2,-1,350,8,1,-3,0,6.8,-2.54,-0.22,-0.58,0.13,0.03,-0.05,0.28,0.5,2.6,1/19/2013,-315,285,"Sao Paulo, Brazil",Brazil,0,0,3,0,-2.54,Ronny Markes,185,3,0,-2.54
UFC on FX: Belfort vs Bisping,Diego Nunes,Nik Lentz,Blue,Featherweight,0,Men,Decision - Unanimous,3,3,300,Dan Miragliotta,0,18,32,0.56,19,33,0.58,0,0,0,0,0,0,19,7,41,167.64,65.77,170.18,Orthodox,2.72,2.59,0.43,0.44,0.58,0.65,0.6,1.18,0,56,74,0.75,205,234,0.88,10,21,0.47,0,0,733,30,12,39,172.72,65.77,172.72,Orthodox,3.44,3.25,0.47,0.32,0.5,0.43,1.2,3.3,0,-38,-42,-0.19,-186,-201,-0.3,-10,-21,-0.47,0,0,-733,-11,-5,2,-5.08,0,-2.54,-0.72,-0.66,-0.04,0.12,0.08,0.22,-0.6,-2.12,1/19/2013,-135,125,"Sao Paulo, Brazil",Brazil,1,0,2,1,-2.54,Nik Lentz,145,2,1,-2.54
UFC on FX: Belfort vs Bisping,Edson Barboza,Lucas Martins,Red,Lightweight,0,Men,KO/TKO,1,3,158,Mario Yamasaki,1,26,45,0.57,29,49,0.59,0,0,0,0,0,10,24,11,38,180.34,65.77,190.5,Orthodox,4.18,4.34,0.45,0.5,0.57,0.75,0.1,0.48,0,12,31,0.38,12,31,0.39,0,0,0,0,0,0,19,3,35,182.88,65.77,182.88,Southpaw,2.87,4.14,0.35,0,0.6,0.76,0.5,0,1,14,14,0.19,17,18,0.2,0,0,0,0,0,10,5,8,3,-2.54,0,7.62,1.31,0.2,0.1,0.5,-0.03,-0.01,-0.4,0.48,1/19/2013,-320,290,"Sao Paulo, Brazil",Brazil,1,0,3,1,7.62,Edson Barboza,155,3,1,7.62
